member_id,recency_purchase_days,purchase_count,total_spend,recency_call_days,call_count,avg_call_time,pickup_rate,unreachable_rate,target
C1000100980669,487.0,5,8800.0,505,5,91.6,1.0,0.0,0
C1000100981307,780.0,11,52690.0,25,11,96.36363636363636,0.7272727272727273,0.09090909090909091,1
C1000100981413,859.0,12,57480.0,17,12,39.666666666666664,0.5833333333333334,0.08333333333333333,1
C1000100981697,677.0,30,76800.0,37,30,47.86666666666667,0.6,0.5666666666666667,0
C1000100982694,1024.0,14,34930.0,268,14,22.428571428571427,0.6428571428571429,0.2857142857142857,1
C1000100982830,758.0,19,48640.0,155,19,178.21052631578948,0.8421052631578947,0.42105263157894735,1
C1000100983714,969.0,37,155363.0,31,37,24.16216216216216,0.1891891891891892,0.5675675675675675,2
C1000100983998,810.0,23,93840.0,10,23,207.52173913043478,0.30434782608695654,0.08695652173913043,2
C1000100984025,1052.0,34,84830.0,4,34,42.14705882352941,0.7941176470588235,0.029411764705882353,2
C1000100984049,1062.0,35,47600.0,43,35,134.0857142857143,0.37142857142857144,0.5142857142857142,1
C1000100984148,702.0,7,13993.0,155,7,907.2857142857143,0.5714285714285714,0.42857142857142855,0
C1000101004524,1054.0,14,25690.0,198,14,42.5,0.5714285714285714,0.21428571428571427,1
C1000101013502,604.0,13,22087.0,44,13,95.0,0.46153846153846156,0.5384615384615384,0
C1000101021361,1017.0,3,5280.0,434,3,38.0,0.6666666666666666,0.0,0
C1000101039489,676.0,7,14700.0,134,7,73.85714285714286,0.7142857142857143,0.0,1
C1000101044186,661.0,5,3000.0,245,5,89.4,0.8,0.0,1
C1000101048351,757.0,23,58880.0,37,23,32.21739130434783,0.08695652173913043,0.8260869565217391,0
C1000101068519,1041.0,13,35360.0,156,13,94.38461538461539,0.7692307692307693,0.15384615384615385,1
C1000101082263,943.0,22,131120.0,17,22,175.5909090909091,0.6363636363636364,0.4090909090909091,2
C1000101083109,449.0,5,20400.0,427,5,124.4,0.6,0.2,0
C1000101085257,858.0,10,17600.0,65,10,50.5,0.6,0.1,2
C1000101085301,1025.0,56,137760.0,8,56,311.9642857142857,0.625,0.07142857142857142,2
C1000101085523,914.0,11,32780.0,191,11,65.81818181818181,0.18181818181818182,0.8181818181818182,0
C1000101085639,1030.0,26,35360.0,2,26,70.23076923076923,0.5,0.4230769230769231,1
C1000101085677,1062.0,3,5505.0,129,3,37.333333333333336,0.3333333333333333,0.3333333333333333,1
C1000101085769,1032.0,8,38320.0,148,8,217.5,0.5,0.0,1
C1000101085929,1044.0,27,36720.0,23,27,55.2962962962963,0.6666666666666666,0.1111111111111111,1
C1000101085998,542.0,16,59200.0,218,16,221.5,0.5625,0.125,0
C1000101088302,1047.0,7,33530.0,227,7,94.14285714285714,0.5714285714285714,0.42857142857142855,0
C1000101088371,957.0,41,22140.0,71,41,80.78048780487805,0.3902439024390244,0.2926829268292683,1
C1000101089910,975.0,18,24480.0,185,18,55.44444444444444,0.5,0.4444444444444444,1
C1000101103210,852.0,5,12800.0,577,5,180.0,1.0,0.0,0
C1000101108666,955.0,10,13600.0,653,10,12.2,0.2,0.8,0
C1000101113905,995.0,10,17700.0,7,10,2.3,0.1,0.9,0
C1000101118092,1082.0,14,21840.0,191,14,56.857142857142854,0.7857142857142857,0.0,0
C1000101127025,949.0,10,10800.0,613,10,69.7,0.5,0.4,0
C1000101137727,943.0,25,74500.0,22,25,52.76,0.68,0.32,2
C1000101150023,430.0,8,15360.0,163,8,81.375,0.25,0.625,0
C1000101164037,443.0,2,1998.0,135,2,0.0,0.0,1.0,0
C1000101173480,774.0,7,33530.0,190,7,52.57142857142857,0.5714285714285714,0.42857142857142855,0
C1000101179284,961.0,25,104975.0,57,25,41.68,0.56,0.2,2
C1000101182055,766.0,15,41700.0,100,15,21.866666666666667,0.2,0.6,0
C1000101182819,483.0,11,19360.0,75,11,63.0,0.6363636363636364,0.09090909090909091,1
C1000101184301,1005.0,11,38720.0,427,11,94.54545454545455,0.8181818181818182,0.2727272727272727,0
C1000101195130,1006.0,4,7040.0,127,4,427.25,0.25,0.75,0
C1000101196946,655.0,2,2560.0,114,2,526.5,0.5,0.5,1
C1010201020478,589.0,21,46305.0,1,21,73.38095238095238,0.5714285714285714,0.3333333333333333,1
C1010201024704,555.0,4,6240.0,189,4,93.25,0.75,0.0,0
C1010201083466,1083.0,11,19360.0,275,11,763.3636363636364,0.45454545454545453,0.36363636363636365,0
C1010201083497,611.0,19,67830.0,38,19,177.42105263157896,0.6842105263157895,0.05263157894736842,2
C1010201085453,691.0,12,25200.0,28,12,96.0,0.75,0.08333333333333333,1
C1010201089383,626.0,8,29568.0,248,8,147.625,0.375,0.5,1
C1010201089918,1060.0,13,32435.0,4,13,32.23076923076923,0.7692307692307693,0.15384615384615385,1
C1010201093205,380.0,21,49140.0,64,21,175.28571428571428,0.47619047619047616,0.42857142857142855,0
C1010201105366,892.0,16,21760.0,190,16,100.5,0.5625,0.5625,0
C1010201112012,962.0,8,4320.0,186,8,111.875,0.625,0.25,0
C1010201120260,624.0,34,66640.0,25,34,275.20588235294116,0.7058823529411765,0.2647058823529412,2
C1010201135035,939.0,22,77440.0,40,22,18.454545454545453,0.45454545454545453,0.09090909090909091,1
C1010201147816,554.0,8,22240.0,30,8,70.875,0.125,0.75,0
C1010201166183,564.0,9,14040.0,190,9,42.333333333333336,0.4444444444444444,0.4444444444444444,0
C1010201177981,926.0,24,65280.0,65,24,211.79166666666666,0.5416666666666666,0.3333333333333333,2
C1010201179275,387.0,9,14040.0,71,9,35.888888888888886,0.4444444444444444,0.5555555555555556,0
C1010201181049,520.0,5,9800.0,408,5,237.0,0.8,0.4,0
C1010201184521,558.0,9,5670.0,28,9,71.55555555555556,0.3333333333333333,0.4444444444444444,1
C1010201193318,413.0,8,22240.0,163,8,55.625,0.625,0.125,1
C1010201194940,631.0,12,23520.0,38,12,64.58333333333333,0.75,0.16666666666666666,2
C1010201220151,1046.0,8,10880.0,303,8,90.875,0.375,0.125,0
C1010201224227,981.0,28,147840.0,30,28,655.9642857142857,0.7142857142857143,0.03571428571428571,2
C1010201262014,1041.0,6,19650.0,137,6,418.5,0.6666666666666666,0.3333333333333333,0
C1010201265671,799.0,60,81000.0,31,60,27.716666666666665,0.11666666666666667,0.8666666666666667,2
C1010201268160,680.0,12,25200.0,137,12,10.916666666666666,0.16666666666666666,0.8333333333333334,0
C1010201268719,529.0,9,22140.0,148,9,97.33333333333333,0.6666666666666666,0.2222222222222222,1
C1010201274420,492.0,14,62412.0,22,14,218.85714285714286,0.6428571428571429,0.07142857142857142,2
C1010201275922,458.0,4,11040.0,421,4,169.5,0.75,0.25,0
C1010201288601,915.0,12,35760.0,50,12,221.33333333333334,0.8333333333333334,0.0,0
C1011101006937,367.0,3,12240.0,72,3,120.66666666666667,0.6666666666666666,0.0,1
C1011101009792,674.0,13,27300.0,28,13,265.15384615384613,0.3076923076923077,0.38461538461538464,1
C1011101009884,828.0,37,206682.0,2,37,63.32432432432432,0.43243243243243246,0.21621621621621623,2
C1011101010125,1009.0,17,29920.0,39,17,47.294117647058826,0.5294117647058824,0.47058823529411764,1
C1011101011269,988.0,11,27445.0,9,11,54.45454545454545,0.45454545454545453,0.36363636363636365,1
C1011101025396,978.0,19,37620.0,224,19,47.73684210526316,0.47368421052631576,0.47368421052631576,0
C1011101039232,843.0,9,17640.0,221,9,88.11111111111111,0.4444444444444444,0.2222222222222222,1
C1011101051593,780.0,17,47260.0,39,17,26.470588235294116,0.4117647058823529,0.5882352941176471,0
C1011101054297,1055.0,17,42415.0,248,17,36.705882352941174,0.23529411764705882,0.7647058823529411,2
C1011101056215,1033.0,10,17600.0,50,10,21.6,0.7,0.1,0
C1011101057212,715.0,5,13900.0,262,5,172.6,0.6,0.4,2
C1011101058462,1059.0,31,107105.0,72,31,45.67741935483871,0.5161290322580645,0.16129032258064516,2
C1011101059216,810.0,20,95800.0,3,20,6.65,0.35,0.75,1
C1011101087691,457.0,6,8160.0,25,6,56.333333333333336,0.6666666666666666,0.5,0
C1011101090998,701.0,10,13900.0,115,10,194.2,0.3,0.4,1
C1011101097713,943.0,12,35760.0,402,12,64.66666666666667,0.5833333333333334,0.25,0
C1011101101533,1061.0,19,33345.0,16,19,642.1578947368421,0.6842105263157895,0.21052631578947367,2
C1011101106323,498.0,7,28560.0,8,7,144.14285714285714,0.7142857142857143,0.14285714285714285,0
C1011101106835,641.0,14,78204.0,117,14,149.42857142857142,0.5,0.35714285714285715,1
C1011101111938,730.0,17,29835.0,197,17,211.58823529411765,0.23529411764705882,0.5294117647058824,0
C1011101114601,808.0,7,18900.0,30,7,95.0,0.5714285714285714,0.2857142857142857,1
C1011101120060,792.0,20,54000.0,65,20,75.85,0.45,0.3,1
C1011101121609,579.0,6,16200.0,64,6,422.3333333333333,1.0,0.0,1
C1011101125577,1062.0,20,91980.0,162,20,100.8,0.6,0.15,1
C1011101125959,564.0,5,7800.0,568,5,137.0,0.6,0.4,0
C1011101126260,829.0,11,27060.0,40,11,71.0,0.36363636363636365,0.7272727272727273,0
C1011101127083,661.0,8,7040.0,37,8,103.75,0.375,0.125,0
C1011101127151,1018.0,21,51660.0,65,21,235.38095238095238,0.6666666666666666,0.2857142857142857,2
C1011101129032,725.0,13,7800.0,189,13,106.61538461538461,0.46153846153846156,0.3076923076923077,0
C1011101129384,1052.0,29,288144.0,65,29,70.72413793103448,0.6551724137931034,0.034482758620689655,1
C1011101132834,920.0,20,51200.0,235,20,63.1,0.5,0.1,0
C1011101133879,1081.0,17,73440.0,291,17,10.176470588235293,0.11764705882352941,0.5882352941176471,0
C1011101133961,506.0,11,65890.0,2,11,161.63636363636363,0.36363636363636365,0.5454545454545454,0
C1011101136672,1023.0,63,81585.0,64,63,178.31746031746033,0.6984126984126984,0.2222222222222222,2
C1011101137877,1059.0,17,41820.0,57,17,30.764705882352942,0.11764705882352941,0.7058823529411765,0
C1011101138324,771.0,16,40960.0,116,16,86.125,0.625,0.375,2
C1011101138652,989.0,20,62400.0,68,20,51.85,0.8,0.6,0
C1011101140266,1009.0,3,7680.0,233,3,0.0,0.0,0.0,0
C1011101140471,816.0,36,172440.0,31,36,216.25,0.5555555555555556,0.5,2
C1011101140709,1082.0,5,6800.0,793,5,35.6,0.4,0.2,0
C1011101142703,789.0,16,10800.0,249,16,47.6875,0.3125,0.625,0
C1011101143212,582.0,17,10200.0,64,17,149.35294117647058,0.35294117647058826,0.17647058823529413,2
C1011101144257,754.0,2,980.0,372,2,32.5,1.0,0.5,0
C1011101153860,511.0,20,55200.0,36,20,23.35,0.45,0.3,0
C1011101155895,809.0,21,28560.0,72,21,104.0,0.5238095238095238,0.09523809523809523,1
C1011101158599,940.0,9,24480.0,71,9,203.77777777777777,0.6666666666666666,0.2222222222222222,1
C1011101167911,584.0,7,8960.0,53,7,63.0,0.42857142857142855,0.42857142857142855,1
C1011101169632,1040.0,3,4680.0,387,3,81.33333333333333,0.6666666666666666,0.3333333333333333,0
C1011101174421,787.0,8,10880.0,99,8,137.25,0.875,0.125,1
C1011101175381,457.0,7,16786.0,116,7,64.71428571428571,0.42857142857142855,0.5714285714285714,0
C1011101176241,942.0,12,16560.0,80,12,64.08333333333333,0.5,0.3333333333333333,0
C1011101177033,666.0,6,7680.0,555,6,357.6666666666667,0.8333333333333334,0.16666666666666666,0
C1011101178610,760.0,13,33280.0,24,13,102.3076923076923,0.6923076923076923,0.07692307692307693,1
C1011101180514,1088.0,25,69250.0,3,25,149.52,0.52,0.2,2
C1011101182167,989.0,7,10920.0,4,7,74.14285714285714,0.7142857142857143,0.0,1
C1011101183768,436.0,7,13986.0,217,7,86.28571428571429,0.42857142857142855,0.7142857142857143,1
C1011101184437,526.0,12,22200.0,155,12,136.75,0.3333333333333333,0.5833333333333334,0
C1011101184482,732.0,9,25020.0,385,9,92.22222222222223,0.5555555555555556,0.3333333333333333,0
C1011101193767,478.0,17,21760.0,30,17,29.705882352941178,0.35294117647058826,0.47058823529411764,0
C1011101195532,954.0,26,42120.0,60,26,168.19230769230768,0.6153846153846154,0.3076923076923077,2
C1011101223457,857.0,8,19960.0,22,8,41.875,0.5,0.0,1
C1011101224515,610.0,23,82800.0,66,23,111.0,0.391304347826087,0.43478260869565216,1
C1011101227387,411.0,8,15840.0,87,8,111.875,0.5,0.0,1
C1011101227813,738.0,6,16680.0,7,6,40.0,0.6666666666666666,0.16666666666666666,0
C1011101228070,1081.0,14,16380.0,198,14,42.714285714285715,0.7142857142857143,0.2857142857142857,0
C1011101228223,799.0,1,1350.0,800,1,277.0,1.0,0.0,0
C1011101228438,1024.0,27,129330.0,81,27,167.96296296296296,0.4074074074074074,0.2962962962962963,2
C1011101229596,597.0,3,3240.0,43,3,122.66666666666667,1.0,0.0,0
C1011101229985,465.0,14,9520.0,106,14,368.0,0.35714285714285715,0.42857142857142855,1
C1011101233975,779.0,4,6240.0,567,4,132.0,0.5,0.5,0
C1011101234255,667.0,12,32640.0,266,12,91.75,0.3333333333333333,0.5833333333333334,1
C1011101240904,1094.0,10,10800.0,190,10,68.0,0.7,0.1,0
C1011101241154,878.0,31,79360.0,43,31,17.612903225806452,0.22580645161290322,0.7096774193548387,1
C1011101241246,829.0,11,30360.0,87,11,95.63636363636364,0.7272727272727273,0.2727272727272727,1
C1011101244476,600.0,24,133440.0,65,24,40.041666666666664,0.5833333333333334,0.20833333333333334,1
C1011101244759,695.0,10,46800.0,61,10,150.5,0.7,0.1,1
C1011101247101,400.0,9,17010.0,51,9,117.33333333333333,0.5555555555555556,0.4444444444444444,0
C1011101252976,1040.0,38,91200.0,75,38,120.6842105263158,0.6052631578947368,0.15789473684210525,2
C1011101255953,869.0,4,10240.0,640,4,71.25,1.0,0.0,0
C1011101259470,740.0,17,43520.0,2,17,147.2941176470588,0.8823529411764706,0.17647058823529413,1
C1011101260988,848.0,16,44160.0,43,16,55.375,0.75,0.1875,0
C1011101278112,855.0,23,29440.0,154,23,165.08695652173913,0.21739130434782608,0.391304347826087,1
C1011101279690,380.0,11,26180.0,66,11,239.0909090909091,0.7272727272727273,0.36363636363636365,2
C1011101284052,511.0,7,12320.0,7,7,52.142857142857146,0.42857142857142855,0.14285714285714285,0
C1011101287725,422.0,5,17000.0,117,5,40.8,0.4,0.6,0
C1011101288685,666.0,4,5440.0,156,4,111.0,0.75,0.25,0
C1011101289606,458.0,20,55600.0,64,20,123.0,0.35,0.6,0
C1011101289927,971.0,6,25194.0,100,6,0.0,0.0,1.0,0
C1011101290329,1087.0,54,84240.0,2,54,51.574074074074076,0.48148148148148145,0.12962962962962962,2
C1011101291371,970.0,14,117572.0,3,14,193.0,0.35714285714285715,0.21428571428571427,0
C1011101291470,1051.0,6,10560.0,143,6,23.833333333333332,0.5,0.5,0
C1011101294433,534.0,21,35280.0,30,21,45.285714285714285,0.23809523809523808,0.5714285714285714,1
C1011101295362,843.0,7,17220.0,102,7,34.857142857142854,0.7142857142857143,0.0,0
C1011101296345,926.0,9,33210.0,199,9,56.666666666666664,0.3333333333333333,0.0,0
C1011101298103,836.0,7,36960.0,227,7,15.714285714285714,0.5714285714285714,0.42857142857142855,1
C1011101298462,885.0,18,14040.0,207,18,37.05555555555556,0.5,0.16666666666666666,0
C1011101298615,1009.0,41,104960.0,193,41,98.53658536585365,0.7560975609756098,0.17073170731707318,1
C1011101298905,1055.0,8,17464.0,37,8,39.0,0.5,0.125,1
C1011101298974,494.0,24,66240.0,145,24,79.16666666666667,0.2916666666666667,0.7083333333333334,0
C1011101299124,915.0,8,23840.0,190,8,181.125,0.75,0.125,0
C1011101299308,943.0,25,74500.0,64,25,410.88,0.76,0.12,1
C1020701001174,844.0,35,68600.0,64,35,30.257142857142856,0.3142857142857143,0.7714285714285715,1
C1020701002249,656.0,25,27000.0,102,25,16.24,0.08,0.92,0
C1020701004724,788.0,25,69500.0,115,25,18.12,0.28,0.6,1
C1020701006889,1033.0,7,10920.0,198,7,56.42857142857143,0.5714285714285714,0.14285714285714285,0
C1020701011807,1047.0,7,10920.0,192,7,229.14285714285714,0.7142857142857143,0.2857142857142857,1
C1020701012347,416.0,7,4760.0,274,7,323.42857142857144,0.5714285714285714,0.2857142857142857,0
C1020701013191,1047.0,3,2340.0,200,3,62.0,0.3333333333333333,0.6666666666666666,0
C1020701014822,869.0,2,5120.0,656,2,205.0,1.0,0.0,0
C1020701015713,989.0,3,3915.0,64,3,411.6666666666667,0.6666666666666666,0.3333333333333333,0
C1020701019704,646.0,3,1800.0,7,3,227.0,0.3333333333333333,0.6666666666666666,0
C1020701020212,645.0,3,7680.0,189,3,168.66666666666666,1.0,0.0,1
C1020701020571,862.0,18,28926.0,46,18,153.05555555555554,0.4444444444444444,0.05555555555555555,2
C1020701026733,967.0,21,88179.0,254,21,9.714285714285714,0.09523809523809523,0.6666666666666666,0
C1020701027990,855.0,21,53760.0,36,21,40.095238095238095,0.5714285714285714,0.47619047619047616,1
C1020701028485,711.0,12,4800.0,11,12,58.666666666666664,0.3333333333333333,0.75,0
C1020701030075,843.0,21,115920.0,93,21,77.0952380952381,0.5238095238095238,0.19047619047619047,2
C1020701030990,1011.0,38,59280.0,36,38,166.42105263157896,0.5526315789473685,0.2631578947368421,2
C1020701031539,660.0,16,40960.0,38,16,152.75,0.9375,0.0625,2
C1020701031652,1059.0,25,34000.0,197,25,19.44,0.4,0.6,0
C1020701033632,970.0,13,54587.0,9,13,92.07692307692308,0.46153846153846156,0.07692307692307693,0
C1020701035223,970.0,12,33696.0,66,12,80.66666666666667,0.75,0.16666666666666666,1
C1020701035773,946.0,30,125970.0,25,30,93.9,0.6666666666666666,0.4666666666666667,1
C1020701036817,717.0,7,2730.0,198,7,81.85714285714286,0.8571428571428571,0.0,0
C1020701037395,679.0,5,10500.0,102,5,85.6,0.4,0.6,0
C1020701041064,942.0,8,10360.0,289,8,70.625,0.875,0.0,0
C1020701043112,1058.0,5,6800.0,288,5,250.4,0.8,0.2,0
C1020701043785,1062.0,13,35880.0,126,13,233.6153846153846,0.5384615384615384,0.3076923076923077,0
C1020701047530,992.0,24,72480.0,46,24,85.54166666666667,0.625,0.25,2
C1020701048582,793.0,9,24480.0,154,9,253.55555555555554,0.7777777777777778,0.2222222222222222,1
C1020701058581,794.0,41,88560.0,40,41,104.70731707317073,0.6829268292682927,0.14634146341463414,2
C1020701061260,549.0,13,36140.0,252,13,44.92307692307692,0.6153846153846154,0.3076923076923077,0
C1020701061406,744.0,11,30580.0,57,11,305.54545454545456,0.9090909090909091,0.0,1
C1020701061543,836.0,5,8640.0,655,5,0.0,0.0,0.8,0
C1020701061727,529.0,1,780.0,886,1,0.0,0.0,1.0,0
C1020701061895,1041.0,10,47900.0,60,10,69.5,0.5,0.4,1
C1020701062083,880.0,25,128000.0,3,25,78.48,0.36,0.24,2
C1020701063950,718.0,13,17940.0,0,13,303.84615384615387,0.5384615384615384,0.38461538461538464,1
C1020701064544,943.0,50,149000.0,37,50,98.72,0.32,0.56,2
C1020701066449,851.0,37,71040.0,51,37,302.3783783783784,0.40540540540540543,0.35135135135135137,1
C1020701066876,837.0,13,17940.0,191,13,89.3076923076923,0.7692307692307693,0.15384615384615385,0
C1020701066920,456.0,12,30720.0,40,12,135.66666666666666,0.8333333333333334,0.16666666666666666,0
C1020701067415,957.0,17,62832.0,25,17,179.05882352941177,0.5882352941176471,0.35294117647058826,1
C1020701067460,1.0,14,54180.0,1,14,450.64285714285717,0.7142857142857143,0.0,2
C1020701068337,1032.0,19,26220.0,8,19,62.78947368421053,0.5789473684210527,0.15789473684210525,2
C1020701070729,621.0,7,29393.0,29,7,36.42857142857143,0.8571428571428571,0.0,0
C1020701071160,1048.0,28,38640.0,100,28,321.0357142857143,0.6071428571428571,0.14285714285714285,2
C1020701072082,702.0,10,15600.0,67,10,27.6,0.1,0.9,0
C1020701082906,743.0,7,38920.0,206,7,50.714285714285715,0.42857142857142855,0.0,1
C1020701083521,698.0,13,26520.0,225,13,309.61538461538464,0.6153846153846154,0.3076923076923077,0
C1020701083927,970.0,26,99840.0,274,26,144.30769230769232,0.34615384615384615,0.5384615384615384,0
C1020701096941,886.0,27,83835.0,284,27,20.703703703703702,0.3333333333333333,0.5185185185185185,1
C1020701097207,462.0,11,30580.0,43,11,37.18181818181818,0.36363636363636365,0.5454545454545454,0
C1020701100198,962.0,6,15600.0,695,6,100.16666666666667,0.6666666666666666,0.3333333333333333,0
C1020701103342,967.0,13,63700.0,199,13,142.76923076923077,0.8461538461538461,0.23076923076923078,1
C1020701106374,943.0,50,204000.0,4,50,100.18,0.68,0.4,1
C1020701106800,396.0,6,25020.0,247,6,40.5,0.6666666666666666,0.16666666666666666,2
C1020701107098,662.0,24,25920.0,71,24,180.75,0.9583333333333334,0.20833333333333334,1
C1020701107630,376.0,10,23400.0,3,10,83.0,0.4,0.6,0
C1020701108040,893.0,22,59840.0,9,22,103.54545454545455,0.5909090909090909,0.13636363636363635,2
C1020701108095,576.0,7,29190.0,43,7,73.42857142857143,0.5714285714285714,0.2857142857142857,0
C1020701108538,764.0,17,22015.0,51,17,159.94117647058823,0.6470588235294118,0.17647058823529413,1
C1020701110272,733.0,13,54210.0,75,13,200.0,0.7692307692307693,0.15384615384615385,2
C1020701112924,767.0,10,27800.0,71,10,11.8,0.1,0.8,0
C1020701115369,922.0,12,6480.0,189,12,35.583333333333336,0.6666666666666666,0.08333333333333333,0
C1020701115994,765.0,10,24600.0,72,10,78.4,0.4,0.3,1
C1020701117165,376.0,4,5260.0,200,4,145.0,0.5,0.25,1
C1020701118216,794.0,7,18900.0,38,7,93.14285714285714,0.8571428571428571,0.2857142857142857,0
C1020701121766,961.0,19,79781.0,16,19,44.68421052631579,0.631578947368421,0.21052631578947367,1
C1020701122022,1081.0,27,105840.0,119,27,259.3333333333333,0.6666666666666666,0.2222222222222222,0
C1020701124507,947.0,8,15840.0,137,8,235.375,0.875,0.0,1
C1020701124996,572.0,6,14280.0,161,6,176.66666666666666,0.6666666666666666,0.3333333333333333,0
C1020701126907,963.0,21,88179.0,31,21,50.857142857142854,0.5238095238095238,0.14285714285714285,2
C1020701134339,936.0,10,29800.0,46,10,28.6,0.7,0.2,1
C1020701137774,409.0,10,13200.0,232,10,46.4,0.2,0.7,0
C1020701139891,527.0,5,13600.0,75,5,91.0,0.6,0.2,1
C1020701140415,1017.0,6,7380.0,268,6,20.833333333333332,0.6666666666666666,0.0,1
C1020701141344,703.0,8,11120.0,155,8,213.0,0.625,0.375,0
C1020701142495,369.0,4,8280.0,81,4,145.75,0.5,0.5,0
C1020701145113,549.0,7,10920.0,9,7,55.57142857142857,0.42857142857142855,0.42857142857142855,0
C1020701145649,785.0,16,44480.0,199,16,60.1875,0.3125,0.6875,0
C1020701152814,666.0,4,5440.0,428,4,86.25,0.75,0.25,0
C1020701155716,824.0,14,57120.0,129,14,144.28571428571428,0.6428571428571429,0.21428571428571427,0
C1020701160062,984.0,11,52690.0,227,11,81.72727272727273,0.7272727272727273,0.2727272727272727,1
C1020701160840,1030.0,27,62640.0,185,27,14.444444444444445,0.2222222222222222,0.7037037037037037,0
C1020701161496,730.0,12,33360.0,30,12,91.08333333333333,0.75,0.08333333333333333,1
C1020701161946,886.0,33,45540.0,65,33,38.63636363636363,0.48484848484848486,0.12121212121212122,1
C1020701162226,1079.0,15,68985.0,64,15,93.66666666666667,0.8666666666666667,0.0,0
C1020701163216,788.0,3,16560.0,401,3,139.66666666666666,0.6666666666666666,0.3333333333333333,0
C1020701163278,886.0,39,79560.0,51,39,213.71794871794873,0.717948717948718,0.10256410256410256,1
C1020701163353,1039.0,3,7680.0,77,3,0.0,0.0,1.0,0
C1020701163391,758.0,9,25020.0,541,9,57.44444444444444,0.3333333333333333,0.5555555555555556,0
C1020701164923,1046.0,16,39360.0,16,16,316.875,0.3125,0.3125,1
C1020701165104,533.0,4,19160.0,226,4,0.0,0.0,0.5,0
C1020701165951,652.0,7,2093.0,417,7,292.7142857142857,1.0,0.0,0
C1020701166019,413.0,5,6950.0,24,5,55.2,0.6,0.4,0
C1020701166569,733.0,12,33360.0,40,12,92.83333333333333,0.5,0.4166666666666667,0
C1020701168624,925.0,26,106080.0,3,26,74.73076923076923,0.4230769230769231,0.6153846153846154,2
C1020701173833,1051.0,13,33280.0,43,13,95.0,0.5384615384615384,0.46153846153846156,0
C1020701174946,648.0,9,16182.0,190,9,98.88888888888889,0.5555555555555556,0.1111111111111111,0
C1020701180060,915.0,31,42160.0,123,31,80.80645161290323,0.41935483870967744,0.5161290322580645,1
C1020701180541,969.0,7,29393.0,290,7,46.285714285714285,0.2857142857142857,0.2857142857142857,1
C1020701180954,983.0,60,149700.0,30,60,306.8333333333333,0.5666666666666667,0.13333333333333333,2
C1020701181562,662.0,10,13800.0,217,10,20.4,0.6,0.4,0
C1020701181968,914.0,15,44700.0,7,15,33.93333333333333,0.3333333333333333,0.5333333333333333,0
C1020701184570,533.0,8,13200.0,114,8,103.25,0.5,0.375,2
C1020701186543,864.0,28,71680.0,44,28,36.785714285714285,0.42857142857142855,0.5714285714285714,1
C1020701188608,981.0,9,46485.0,123,9,613.7777777777778,0.7777777777777778,0.1111111111111111,1
C1020701188738,934.0,9,26820.0,119,9,71.22222222222223,0.4444444444444444,0.4444444444444444,0
C1020701189490,844.0,14,21840.0,78,14,50.142857142857146,0.5714285714285714,0.42857142857142855,0
C1020701191356,1081.0,20,49200.0,52,20,2.55,0.05,0.8,0
C1020701195613,530.0,21,24570.0,192,21,131.38095238095238,0.8095238095238095,0.47619047619047616,0
C1020701196436,977.0,8,12480.0,68,8,51.875,0.875,0.0,0
C1020701199567,978.0,23,40480.0,117,23,87.04347826086956,0.2608695652173913,0.6086956521739131,1
C1020701200386,787.0,18,31680.0,46,18,80.38888888888889,0.3888888888888889,0.5555555555555556,1
C1020701201314,1011.0,32,99840.0,43,32,90.84375,0.5,0.25,0
C1020701201536,654.0,17,23120.0,199,17,38.05882352941177,0.35294117647058826,0.4117647058823529,1
C1020701202342,620.0,6,14970.0,8,6,90.66666666666667,0.3333333333333333,0.6666666666666666,0
C1020701205879,912.0,21,36960.0,60,21,202.0,0.6666666666666666,0.19047619047619047,0
C1020701206289,1093.0,6,11880.0,100,6,13.666666666666666,0.16666666666666666,0.8333333333333334,0
C1020701206395,1044.0,19,25840.0,3,19,142.89473684210526,0.631578947368421,0.3684210526315789,0
C1020701206791,555.0,19,29640.0,61,19,145.31578947368422,0.631578947368421,0.2631578947368421,2
C1020701206814,409.0,6,3780.0,40,6,129.66666666666666,0.6666666666666666,0.3333333333333333,0
C1020701208405,1016.0,8,10240.0,4,8,126.375,0.125,0.75,0
C1020701209822,912.0,3,8940.0,189,3,108.66666666666667,0.6666666666666666,0.3333333333333333,0
C1020701209952,666.0,15,36900.0,315,15,81.26666666666667,0.4,0.4666666666666667,0
C1020701215946,385.0,23,95910.0,39,23,37.65217391304348,0.43478260869565216,0.6521739130434783,1
C1020701216721,981.0,12,29940.0,115,12,249.41666666666666,0.5,0.4166666666666667,2
C1020701217711,900.0,5,8800.0,122,5,68.0,0.4,0.4,0
C1020701219975,883.0,12,21120.0,669,12,225.58333333333334,0.8333333333333334,0.3333333333333333,0
C1020701234626,736.0,39,49920.0,50,39,76.23076923076923,0.48717948717948717,0.4358974358974359,2
C1020701235555,732.0,14,24640.0,61,14,308.07142857142856,0.7142857142857143,0.21428571428571427,1
C1020701236118,583.0,8,22240.0,9,8,551.0,0.625,0.125,1
C1020701238082,897.0,3,4080.0,64,3,106.0,0.6666666666666666,0.0,0
C1020701239355,1074.0,25,54000.0,46,25,27.88,0.12,0.76,1
C1020701245028,928.0,16,49920.0,44,16,200.4375,0.5625,0.0,1
